"titulo";"url_noticia";"tag";"texto";"url_imagen";"periodista";"tiempo";"fecha_captura"
"   María Isabel Manzur: la experta en biodiversidad que ha dedicado una década a proteger la naturaleza";"/paula/maria-isabel-manzur-la-experta-en-biodiversidad-que-ha-dedicado-una-decada-a-proteger-la-naturaleza/";"Medioambiente ";"Esta bióloga y defensora incansable de la biodiversidad, participó de cada una de las sesiones del Congreso en donde se discutió la recientemente aprobada Ley de la Naturaleza. Cada vez que había sesión tomaba sus apuntes y viajaba a Valparaíso con el fin de incidir en esta iniciativa que, según dice, permitirá enfrentar la crisis de biodiversidad que afecta al país. ""Dejar algo para las nuevas generaciones es una gran satisfacción para mí"", confiesa.";"https://www.latercera.com/resizer/Ta-pIMK5VBIe84badO7z3FVW_1g=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/YDEADIKRKRAW3EQS4EYJF2UJXM.jpg";"Patricia Morales / Fotos Alejandra González";" 7 jul 2023 05:51 PM";"2023-07-09"
"   ¿Qué hacer con los niños en vacaciones? Conoce los panoramas “tuercas” para este invierno";"/mtonline/noticia/que-hacer-con-los-ninos-en-vacaciones-conoce-los-panoramas-tuercas-para-este-invierno/KELRITPFZJFN5EIIMFGWNDLSYE/";"Vacaciones de Invierno ";"Los pequeños del hogar que aman los automóviles tienen su espacio para disfrutar en estas semanas de descanso.";"https://www.latercera.com/resizer/QXR3FsRWy_b3r9uJkqoumuZqp_U=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/76RABZWRGZCFVMYHXYIAAYFX3U.png";"Mauricio Monroy";" 7 jul 2023 05:50 PM";"2023-07-09"
"   Ante temperaturas récord en China: habilitan refugios antiaéreos para escapar de ola de calor";"/mundo/noticia/ante-temperaturas-record-en-china-habilitan-refugios-antiaereos-para-escapar-de-ola-de-calor/DTG4BOHOLFBN5IKOGCSEWJEYL4/";"Magazine PM ";"Muchos refugios actuales cuentan con áreas para sentarse y ofrecen agua, refrescos, medicamentos contra la insolación e incluso Wi-Fi, televisión y mesas de pingpong.";"https://www.latercera.com/resizer/OcwVPaHvn1I6AcUUsACFIQ_jr-8=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/GKCMS4SW2ZHVZLFVDBF272NXZI.jpg";"Associated Press";" 7 jul 2023 05:50 PM";"2023-07-09"
"   Estudio analiza dos grandes retrocesos glaciares de la Región Metropolitana";"/que-pasa/noticia/retroceso-glaciar-las-consecuencias-de-una-realidad-latente/EITPTZQOAVHN3MJGUFOEZRLX7A/";"Medioambiente ";"El investigador de la Universidad de O’Higgins (UOH), Sergio Sepúlveda, estudió el fenómeno y, junto a un grupo de investigadores, alerta de sus secuelas.";"https://www.latercera.com/resizer/kMp_5JFXA9qh6qh30MhJ9UZ49Vo=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/QGSOPTP4M5D4HAQ3LWRIC75UPY.jpg";"Carlos Montes";" 7 jul 2023 05:50 PM";"2023-07-09"
"   “O tiene mala memoria o está tergiversando los hechos”: la dura respuesta a Carlos Chandía por sus dichos sobre el castigo que puso fin a la carrera de Iván Zamorano";"/el-deportivo/noticia/o-tiene-mala-memoria-o-esta-tergiversando-los-hechos-la-dura-respuesta-a-carlos-chandia-por-sus-dichos-sobre-el-castigo-que-puso-fin-a-la-carrera-de-ivan-zamorano/O5ADRLJG7JAUNA2D7D5KATQW64/";"Fútbol ";"Ángel Botto, el ex presidente del Tribunal de Disciplina, enfrenta los dichos del ex juez internacional respecto de una ""negociación"" para no sancionar tan enérgicamente a Bam Bam por la agresión en la final del Campeonato de Apertura de 2003.";"https://www.latercera.com/resizer/xpHRAt6Rt18bnDl66noxkoRQimI=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/Z6UKAAZ7OBBZNOBYYFI7DKKZZU.jpeg";"Christian González";" 7 jul 2023 05:44 PM";"2023-07-09"
"   “Pasó lo que tenía que pasar”: las reacciones tras solicitud de renuncia del seremi del Maule ";"/nacional/noticia/paso-lo-que-tenia-que-pasar-las-reacciones-tras-solicitud-de-renuncia-del-seremi-del-maule/WHE6ZI4Z4BGXFERA7UJIFMBF5Q/";"Nacional ";"El militante de RD, Rodrigo Hernández firmó una autorización a Urbanismo Social sin asumir su inhabilidad. Además, había sido asesor jurídico de la ONG que luego fue beneficiada con contratos con el Minvu en Antofagasta y en la región en que él era seremi.";"https://www.latercera.com/resizer/RV9Djoxb8x0TY5ZhfxvC4QR1kSY=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/ENDUN2VAGFHNLGNAW6MSR7NRB4.jpg";"Paula Pareja";" 7 jul 2023 05:37 PM";"2023-07-09"
"   Pradenas: familias de víctimas y fiscalía abogan por las mayores penas y defensa aspira a que se consideren atenuantes";"/nacional/noticia/pradenas-familia-de-victimas-y-fiscalia-aboga-por-las-mayores-penas-y-defensa-aspira-a-que-se-consideren-atenuantes/LWF25LOCMVGMLE2WUZYWHI7J74/";"Nacional ";"El Ministerio Público está pidiendo penas por cada delito que suman 41 años de presidio, o en subsidio una pena única de 20 años de presidio. Considerando que se mantiene en prisión preventiva desde julio de 2020, primero en Valdivia y luego en Nueva Imperial, el condenado ya tendría abonados tres años.";"https://www.latercera.com/resizer/NqkUHytwrSIcW_N27PlCJi5O9i0=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/KAP6VRMK7VBBVN4WKFCEUXOJUU.JPG";"Carlos Zamorano y José Navarrete";" 7 jul 2023 05:21 PM";"2023-07-09"
"   Cifra de camas UCI pediátricas utilizadas desciende a menos de mil: ocupación llega al 74,2%";"/nacional/noticia/ocupacion-de-camas-uci-pediatricas-desciende-a-menos-de-mil-y-se-cifra-en-un-742/7QRTLYXYX5FFRP57Y4RX3QVI7E/";"Nacional ";"En cuanto a la ocupación de camas críticas de adulto, la cifra es de un 88%. Un 16,5% de los hospitalizados en UCI adulto, se indicó, corresponde a patologías respiratorias.";"https://www.latercera.com/resizer/OTOLLkXV7sYGci4GoaIGDyIxC_M=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/ICYKCBNZGNDYFKNPZNVABS274Y.jpg";"Daniela Silva";" 7 jul 2023 05:17 PM";"2023-07-09"
"   Jennifer Garner volverá como Elektra en Deadpool 3";"/mouse/jennifer-garner-volvera-como-elektra-en-deadpool-3/";"Deadpool 3 ";"La actriz volverá al rol que interpretó en dos ocasiones, incluyendo la película de Daredevil que la llevó a compartir escena con su exesposo, Ben Affleck. Este último también aparecería en la película.";"https://www.latercera.com/resizer/sd_GX3y3tzgXRsnMlg3vC3Qvdm0=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/TM2RYXSZKZGDXBFUINRRFH4UK4.png";"Paulo Quinteros";" 7 jul 2023 05:17 PM";"2023-07-09"
"   Temblor hoy, viernes 7 de julio en Chile: revisa epicentro y magnitud";"/servicios/noticia/temblor-hoy-viernes-7-de-julio-en-chile-revisa-epicentro-y-magnitud/DOIBS3Y7IZDQJOXIKZQDEQLUXQ/";"Sismo ";"Consulta los movimientos telúricos registrados durante la jornada en nuestro país.";"https://www.latercera.com/resizer/Pj8WK9E4H-PeEnpt8rWgfHbgsxQ=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/GWNYOIJNRZHUPEMYOLXXN55RGM.png";"Sandar Estrella Oporto";" 7 jul 2023 05:08 PM";"2023-07-09"
"   En España llenan de elogios a Nicolás Jarry y ponen en alerta a Carlos Alcaraz de cara al duelo en Wimbledon";"/el-deportivo/noticia/sacador-chileno-que-esta-en-su-mejor-momento-en-espana-ponen-en-alerta-a-carlos-alcaraz-a-horas-de-medirse-frente-a-nicolas-jarry/NM4FDPMKFJGW7ITQJVPXI6DDYA/";"Tenis ";"Este sábado, el chileno se medirá contra el número uno del mundo buscando avanzar a los octavos de final de Wimbledon. ""Alcaraz es humano"", avisó el santiaguino.";"https://www.latercera.com/resizer/xLh8vImfPd_Kq1coGBYrldMb4XA=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/FZYVAI5SSAG3KCM4BLH4QX32MY.jpg";"Matías Parker";" 7 jul 2023 05:04 PM";"2023-07-09"
"   Qué es un cojín sexual y por qué puede ser el accesorio que te está faltando en tu vida de pareja";"/practico/noticia/que-son-los-cojines-sexuales-y-por-que-puede-ser-el-accesorio-que-te-esta-faltando-en-tu-vida-de-pareja/GZSPABQFFNEJXOLZFFKUPIGVQA/";"Sexo ";"La comodidad juega un papel fundamental en una experiencia de placer, y estos productos, no tan conocidos, pueden ser clave para lograr un encuentro sexual más satisfactorio y fluido. Esto es lo que debes saber sobre ellos.";"https://www.latercera.com/resizer/sVjo0NAT50a7vKhVKHHoK1KDmko=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/CZRSPAWX4NAGFKAGSAQTSZ3SJM.jpeg";"Alexa  Aguilera";" 7 jul 2023 05:03 PM";"2023-07-09"
"   Banco Falabella retoma servicios tras sufrir intermitencias en transferencias, compras y giros";"/pulso/noticia/banco-falabella-retoma-servicios-tras-sufrir-intermitencias-en-transferencias-compras-y-giros/72KFCNDFJNAYDO4GNWP7W6WS2I/";"Pagos ";"La institución anunció intermitencias en servicios con tarjetas débito debido a un proceso de cambio de infraestructura tecnológica.";"https://www.latercera.com/resizer/O6H5sOJ_PTHhNKnwQH5o0vsoso4=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/UFOYEHAPSZDWPDUPTXGXZP2SOA.jpg";"Paulina Ortega";" 7 jul 2023 05:02 PM";"2023-07-09"
"   Nueva indagatoria por convenios: Fiscalía de Aysén confirma investigación por traspasos entre fundaciones y organismos estatales";"/nacional/noticia/nueva-indagatoria-por-convenios-fiscalia-de-aysen-confirma-investigacion-por-traspasos-entre-fundaciones-y-organismos-estatales/YN54EOVCU5GD5NPWR2TXRA2COU/";"Nacional ";"Hasta ahora, la investigación tiene el carácter de desformalizada y estará radicada en la Unidad de Análisis Criminal del Ministerio Público en la zona. Con este nueve caso, ahora son nueve las regiones donde se registran pesquisas asociadas a traspasos de fondos entre el Estado y entidades privadas.";"https://www.latercera.com/resizer/bIGmqvQizmbZI-bMmuoXUdjFuw8=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/XWFF5O6FOJEUJEYFBRJ7IL73DQ.jpg";"Rodrigo Verdejo";" 7 jul 2023 04:57 PM";"2023-07-09"
"   Sonríe Gabriel Suazo: el Toulouse tiene luz verde para jugar la Europa League";"/el-deportivo/noticia/sonrie-gabriel-suazo-el-toulouse-tiene-luz-verde-para-jugar-la-europa-league/NE7472SWWVFQXIS457V277IIT4/";"Fútbol ";"La Cámara Primera del Comité de Control Financiero de Clubes de la UEFA aceptó la admisión de los clubes que estaban en conflicto respecto a las normas de multipropiedad. Uno de ellos es el equipo francés, donde juega el ex Colo Colo, debido a su vínculo con el Milan.";"https://www.latercera.com/resizer/v5wdkRGs3fGmQzXcOlAgz0irB88=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/SO2P3M4AV5IHAQWM3KBQLAQS2I.jpg";"Carlos Tapia";" 7 jul 2023 04:49 PM";"2023-07-09"
"   Inédito estudio sobre leucemia en Chile revela importantes diferencia según sistema de salud ";"/que-pasa/noticia/inedito-estudio-sobre-leucemia-en-chile-revela-importantes-diferencia-segun-sistema-de-salud/GN5F2BHPRNBPLBOAMYC57P6KBI/";"Salud ";"Primer registro internacional que incluye pacientes chilenos con leucemia mieloide aguada (LMA), midió las diferencias que existen para los pacientes que están bajo el sistema público versus el privado.";"https://www.latercera.com/resizer/H3RSaswn83702DaOw3D8sDtpNgA=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/6RTSCZKVLZH5JJTOBSWDJCSIRA.webp";"Cristina Pérez";" 7 jul 2023 04:45 PM";"2023-07-09"
"   Bolsa de Santiago ignora el pesimismo internacional y cerró en nuevos máximos históricos ";"/pulso/noticia/ipsa-se-dispara-y-supera-los-5900-puntos-tras-sorpresivo-ipc-de-junio/JATRLPJGNRDLNG4TW5RIRKVKLM/";"Mercados ";"El IPSA volvió a ganar terreno tras dos jornadas consecutivas a la baja y en medio de una caída de los principales indicadores de Wall Street.";"https://www.latercera.com/resizer/EGCE1Ff1DkRQKhFxeyy4OTJrsGc=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/2XUYO5F7OZHDVO46RBL6ICPOEM.JPG";"Sofía Aravena y Agencia Reuters";" 7 jul 2023 04:37 PM";"2023-07-09"
"   “Científicamente, hoy nadie duda de la Falla San Ramón como un elemento de peligro para Santiago”";"/que-pasa/noticia/cientificamente-hoy-nadie-duda-de-la-falla-san-ramon-como-un-elemento-de-peligro-para-santiago/76NJKT477VAFXMZIURJSCS5NNU/";"Ciencia ";"Así lo asegura Gabriel Easton, geólogo y académico de la Universidad de Chile. La Falla San Ramón es un importante objeto geológico para la ciudad de Santiago, dado que es una falla activa y está emplazada en una zona de alta densidad poblacional.";"https://www.latercera.com/resizer/GNNj1IRzA5lAeNSYBoWgAn3EiRk=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/BI6DDETBFZE3DJC37HSOMCZY2E.jpeg";"Carlos Montes";" 7 jul 2023 04:28 PM";"2023-07-09"
"   Dólar alcanzó su mayor nivel desde fines de mayo tras sorpresiva caída de la inflación";"/pulso/noticia/dolar-sube-tras-datos-de-inflacion-en-chile-y-de-empleo-en-estados-unidos/FUY2AT7PRFFNFKZ47BPXWCVJBQ/";"Monedas ";"La moneda estadounidense subió $6,45 a $808,35, según datos de la Bolsa Electrónica de Chile.";"https://www.latercera.com/resizer/83zCIuvVN34cmPRy4OupMHVffLs=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/Y737DILO3RGHXLJX3NG46VM55U.JPG";"Patricia San Juan";" 7 jul 2023 04:18 PM";"2023-07-09"
"   “Pronto estará más arriba”: el día en que Carlos Alcaraz predijo el alza de Nicolás Jarry, su próximo rival en Wimbledon";"/el-deportivo/noticia/pronto-estara-mas-arriba-el-dia-en-que-carlos-alcaraz-predijo-el-alza-de-nicolas-jarry-su-proximo-rival-en-wimbledon/TM42QNUK7RFPTLBJNCCAOKA3JA/";"Tenis ";"El Príncipe y el español chocaron este año por primera vez en el ATP de Río. En un duro encuentro, el europeo se impuso en tres sets y, tras eso, no dudó en elogiar al chileno.";"https://www.latercera.com/resizer/zrR93i43s8tmuulVVUMUXFy13GM=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/LKLIUZ3IV5H6NBESC4SKLRQICY.jpg";"Daniel Bustos";" 7 jul 2023 04:11 PM";"2023-07-09"
"titulo";"url_noticia";"tag";"texto";"url_imagen";"periodista";"tiempo";"fecha_captura"
"   Hombre que viajaba en scooter dispara contra cuatro personas en Nueva York: un adulto mayor falleció";"/mundo/noticia/hombre-que-viajaba-en-scooter-dispara-contra-cuatro-personas-en-nueva-york-un-adulto-mayor-fallecio/53XWS6UMOBESFPLZIKMBU2J3RQ/";"Mundo ";"Según explicó la policía, un individuo ""perturbado emocionalmente"" abrió fuego contra las víctimas en diversos lugares de la ciudad. El tirador, un joven de 25 años, fue detenido por los efectivos policiales.";"https://www.latercera.com/resizer/J2i8kmRyhTkcEs92ZyqRXy8fKlE=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/3XCIXJCA72Q2QRICHKORGI4LZA.jpg";"Europa Press";" Hace 4 horas ";"2023-07-09"
"   Hallan cuerpo sin vida de periodista desaparecido en el oeste de México";"/mundo/noticia/hallan-cuerpo-sin-vida-de-periodista-desaparecido-en-el-oeste-de-mexico/APPKNNP4RFGDNLZ5WZDCOYZYYY/";"Mundo ";"Luis Martín Sánchez, periodista de 59 años del diario La Jornada, fue localizado en el municipio de Tepic, en el estado Nayarit, con señales de violencia y un mensaje de advertencia adosado a su cuerpo.";"https://www.latercera.com/resizer/12hkP4g9-gduRKuX4eRB9BMvsfI=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/Y5JHJXKHXFHVTKIWBDND7SH5SU.jpg";"Agencia Reuters";" Hace 4 horas ";"2023-07-09"
"   Arturo Cifuentes: “La orientación filosófica de la reforma previsional es terminar con el sistema de capitalización individual”";"/pulso/noticia/arturo-cifuentes-la-orientacion-filosofica-de-la-reforma-previsional-es-terminar-con-el-sistema-de-capitalizacion-individual/GFIRKKDCTBHIBPNW6TDFXP453U/";"Pulso Domingo ";"El investigador de Clapes UC no rescata nada de la reforma previsional del gobierno. Su análisis se divide en dos. La primera parte, las políticas públicas, en la que comparte el alza de las cotizaciones. “Eso es el 95% del problema. El resto es pura paja molida”, dice. La segunda, algo a lo que ninguna reforma apunta. “El régimen de inversión que existe ahora está malo y hay que escribirlo entero desde cero”, asegura. La diferencia entre un retorno de 5% o 6% en 30 años es un alza de 30% o 40% en la pensión, estima. “Es tremendo”, enfatiza.";"https://www.latercera.com/resizer/UTxfel8TMeRPbwXuTK9nY17otzs=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/YICZVSDA5FG63A4T4EDGS36OPA.jpg";"Mariana Marusic";" Hace 4 horas ";"2023-07-09"
"   500 días de la guerra en Ucrania: Entre el estancamiento en el frente de batalla y las posibles negociaciones";"/la-tercera-domingo/noticia/500-dias-de-la-guerra-en-ucrania-entre-el-estancamiento-en-el-frente-de-batalla-y-las-posibles-negociaciones/XV33ZHDOUJERHCRZ6GV4IUVA7E/";"Guerra en Ucrania ";"El conflicto ha dejado 9.000 civiles muertos, entre ellos 500 niños, y más de 6,3 millones de desplazados forzosos. Hasta ahora la contraofensiva ucraniana no ha cumplido con sus objetivos, pese a las dificultades de Rusia de montar una ofensiva propia.";"https://www.latercera.com/resizer/K7wigpiqnHqcOiMUT6cKF4m_94s=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/6IWGPMBMTPZ5F5WK3T4RIDOJLI.jpg";"Cristina Cifuentes";" Hace 4 horas ";"2023-07-09"
"   DKRO: Dentro de la secreta fuerza de seguridad rusa que ataca a los estadounidenses";"/la-tercera-domingo/noticia/dkro-dentro-de-la-secreta-fuerza-de-seguridad-rusa-que-ataca-a-los-estadounidenses/EVHR34WH2FF6HPESYR7EBAFLNM/";"Rusia ";"También se cree que la unidad del FSB que se llevó a Evan Gershkovich es responsable de los incidentes que difuminan las líneas entre el espionaje y el acoso, incluida la misteriosa muerte del perro de un diplomático.";"https://www.latercera.com/resizer/XHJm0CHJl7pl09QTFa7xvZfwEJ4=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/NLEZWA22A6UKBG2RYT4DLGRSNQ.jpg";"Por Joe Parkinson y Drew Hinshaw/The Wall Street Journal";" Hace 4 horas ";"2023-07-09"
"   Crisis en caída libre";"/la-tercera-domingo/noticia/crisis-en-caida-libre/5XW6YHOCDVBDLLFXYLYBQY42BI/";"LT Domingo ";"A tres semanas de destapado el lío de platas en el Minvu, La Moneda se decidió a formar un comité de crisis para enfrentar el escándalo que desangra al oficialismo. Eso sí, ya hay tres autoridades renunciadas, una diputada con licencia médica y dos ministros bajo amenaza de acusación constitucional.";"https://www.latercera.com/resizer/Z3E19wAl3DCtaHIRHtQAOxalmtY=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/XL442ANENVEKFK2POR6WOFGPAI.jpeg";"Martín Browne y Isabel Caro";" Hace 4 horas ";"2023-07-09"
"   Jaime Bellolio: “Hay que resistirse a la tentación  de capitalizar  la crisis del  Frente Amplio”";"/la-tercera-domingo/noticia/jaime-bellolio-hay-que-resistirse-a-la-tentacion-de-capitalizar-la-crisis-del-frente-amplio/N7M6FHEKMFCTRM545P4JHF3NYM/";"LT Domingo ";"El exvocero del gobierno de Sebastián Piñera afirma que si el lío de platas del Minvu los hubiera afectado a ellos “ya habrían sido acusados tres o cuatro ministros y el Presidente”, pero que la oposición tiene que evitar tomar ese camino, porque el riesgo es profundizar el deterioro institucional.";"https://www.latercera.com/resizer/1_uib7fLQwzAtTqta4PqNHIQw7o=/375x250/smart/filters:focal(1649x1225:1659x1215)/cloudfront-us-east-1.images.arcpublishing.com/copesa/JB72KC2OKVA3JGAI5GF4ZACXAQ.jpg";"Gloria Faúndez y Paula Catena";" Hace 5 horas ";"2023-07-09"
"   Diego Ibáñez: “No se pueden poner las manos al fuego por nadie en estos casos”";"/la-tercera-domingo/noticia/diego-ibanez-no-se-pueden-poner-las-manos-al-fuego-por-nadie-en-estos-casos/43GPOJ7HLJHWXBFZOCV2323VAI/";"LT Domingo ";"El presidente de Convergencia Social aborda la crisis que golpea al oficialismo tras el destape de los convenios suscritos entre el Minvu y fundaciones ligadas al Frente Amplio. El diputado asegura que su conglomerado logrará sortear la crisis y cuestiona las rencillas que se han originado entre las coaliciones de gobierno.";"https://www.latercera.com/resizer/jZQSq4eVJ8TGAngVAfol-NEz1DU=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/QJGZ3TZQCRDYJJWFV6R5KP2NSI.JPG";"Rocío Latorre y Paula Catena";" Hace 5 horas ";"2023-07-09"
"   Cómo el Mineduc se convirtió en el principal “ring” de la política";"/politica/noticia/como-el-mineduc-se-convirtio-en-el-principal-ring-de-la-politica/43NQRG4RXBADNFLAMFDVB2Y6SE/";"Política ";"“Detrás de lo que aparenta ser una cartera sectorial, hay una cartera tremendamente política”, dice Daniel Rodríguez de Acción Educar. “La Educación es un ámbito de disputa ideológica”, añade Alejandra Falabella de la UAH. En las últimas décadas, detrás de estos libelos, distintos bandos políticos comenzaron a ensayar coordinaciones que derivaron en nuevas coaliciones.";"https://www.latercera.com/resizer/YHgx2IfAoEhXsdw2fenYF5S4BUk=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/OHXJ3KCLPJAJ7O65EQYTS2DM3Q.jpg";"José Miguel Wilson";" Hace 5 horas ";"2023-07-09"
